referer_root,referer_page,match_count,quality,high_quality,high_quality_scope,link,match_words,found_in,hops_from_start_root
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,2,False,N\A,https://www.obwb.ca/tag/groundwater-grants/,['water'],href,5
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,2,False,N\A,https://www.obwb.ca/tag/make-water-work-champion/,['water'],href,5
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,2,False,N\A,https://www.obwb.ca/tag/okanagan-waterwise-challenge/,['water'],href,5
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,2,False,N\A,https://www.obwb.ca/tag/osoyoos-lake-water-science-forum/,['water'],href,5
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,2,False,N\A,https://www.obwb.ca/tag/un-world-water-day/,['water'],href,5
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,2,False,N\A,https://www.obwb.ca/tag/water-conservation/,['water'],href,6
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,22,True,https://www.obwb.ca/tag/water-conservation-quality-improvement/,https://www.obwb.ca/tag/water-conservation-quality-improvement/,['water'],href,6
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,22,True,https://www.obwb.ca/tag/water-quality-improvement/,https://www.obwb.ca/tag/water-quality-improvement/,['water'],href,6
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,2,False,N\A,https://www.obwb.ca/tag/water-supply/,['water'],href,6
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,2,False,N\A,https://www.obwb.ca/tag/water-sustainability-act/,['water'],href,6
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,2,False,N\A,https://www.obwb.ca/water-conference-brings-native-non-natives-together/,['water'],href,6
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,2,False,N\A,https://www.obwb.ca/okanagan-water-conference-builds-connections/,['water'],href,6
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,2,False,N\A,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,['water'],href,6
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,2,False,N\A,http://www.okwaterwise.ca,['water'],href,6
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,2,False,N\A,https://www.obwb.ca/newsite/collaborative-water-management,['water'],href,6
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,22,True,https://www.obwb.ca/newsite/water-quality-improvement/,https://www.obwb.ca/newsite/water-quality-improvement/,['water'],href,6
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,22,True,https://www.obwb.ca/newsite/water-quality-improvement/,https://www.obwb.ca/newsite/water-quality-improvement/,['water'],href,6
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,1,2,False,N\A,https://www.obwb.ca/newsite/collaborative-water-management/,['water'],href,6
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,2,3.6,False,N\A,https://www.obwb.ca/,"['Water', 'Water']",anchor,6
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,1.8,False,N\A,https://www.obwb.ca/about-the-council/,['Water'],anchor,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,2,False,N\A,https://facebook.com/OkWaterWise,['Water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,2,False,N\A,https://www.instagram.com/okanagan_waterwise/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,2,False,N\A,https://twitter.com/OkWaterWise,['Water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,2,False,N\A,https://www.youtube.com/user/OKBasinWaterBoard,['Water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,2,False,N\A,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,2,False,N\A,https://www.obwb.ca/milfoil/about-eurasian-watermilfoil/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,22,True,https://www.obwb.ca/water-quality-monitoring/,https://www.obwb.ca/water-quality-monitoring/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,3,5.4,False,N\A,https://www.obwb.ca/reporting/,"['Pollution', 'ion', 'on']",anchor,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,1.8,False,N\A,https://www.obwb.ca/library/slow-it-spread-it-sink-it/,['water'],anchor,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,19.8,True,"<a href=""https://www.obwb.ca/overview-grants/wcqi/"">Water Conservation &amp; Quality</a>",https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,1.8,False,N\A,https://www.obwb.ca/ag/,['Water'],anchor,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,2,False,N\A,http://www.makewaterwork.ca,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,2,False,N\A,http://www.makewaterwork.ca/plants,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,1.8,False,N\A,https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,1.8,False,N\A,https://www.obwb.ca/wsd,['Water'],anchor,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,2,False,N\A,https://www.obwb.ca/tools/bc-water-use-reporting-centre/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,22,True,https://www.obwb.ca/newsite/water-quality-improvement/,https://www.obwb.ca/newsite/water-quality-improvement/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,1,2,False,N\A,https://www.obwb.ca/newsite/collaborative-water-management/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/reporting/,2,3.6,False,N\A,https://www.obwb.ca/,"['Water', 'Water']",anchor,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,1.8,False,N\A,https://www.obwb.ca/about-the-council/,['Water'],anchor,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://facebook.com/OkWaterWise,['Water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://www.instagram.com/okanagan_waterwise/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://twitter.com/OkWaterWise,['Water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://www.youtube.com/user/OKBasinWaterBoard,['Water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://www.obwb.ca/milfoil/about-eurasian-watermilfoil/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,22,True,https://www.obwb.ca/water-quality-monitoring/,https://www.obwb.ca/water-quality-monitoring/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,3,5.4,False,N\A,https://www.obwb.ca/reporting/,"['Pollution', 'ion', 'on']",anchor,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,1.8,False,N\A,https://www.obwb.ca/library/slow-it-spread-it-sink-it/,['water'],anchor,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,19.8,True,"<a href=""https://www.obwb.ca/overview-grants/wcqi/"">Water Conservation &amp; Quality</a>",https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,1.8,False,N\A,https://www.obwb.ca/ag/,['Water'],anchor,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,http://www.makewaterwork.ca,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,http://www.makewaterwork.ca/plants,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,1.8,False,N\A,https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,1.8,False,N\A,https://www.obwb.ca/wsd,['Water'],anchor,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://www.obwb.ca/tools/bc-water-use-reporting-centre/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://engage.gov.bc.ca/watersustainabilityact/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://www.obwb.ca/newsite/wp-content/uploads/well_drilling.jpg,['well'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://a100.gov.bc.ca/pub/wells/public/indexreports.jsp,['wells'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,6,12,False,N\A,http://www2.gov.bc.ca/assets/gov/environment/air-land-water/water/water-wells/guide_to_finding_water_well_information.pdf,"['water', 'water', 'water', 'wells', 'water', 'well']",href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://www.obwb.ca/newsite/wp-content/uploads/well_cartoon.jpg,['well'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,5,10,False,N\A,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/water/water-wells/gwpr_info_for_well_owners_brochure.pdf,"['water', 'water', 'water', 'wells', 'well']",href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,2,4,False,N\A,https://www.healthlinkbc.ca/healthlinkbc-files/well-water-testing,"['well', 'water']",href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://www.obwb.ca/newsite/wp-content/uploads/well_diagram.jpg,['well'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,2,4,False,N\A,http://www.hc-sc.gc.ca/ewh-semt/pubs/water-eau/well-puits-eng.php,"['water', 'well']",href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,3,6,False,N\A,http://rdnwaterbudget.ca/water-101/aquifers-groundwater/,"['water', 'water', 'water']",href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,2,4,False,N\A,http://www.env.gov.bc.ca/wsd/plan_protect_sustain/groundwater/flowing_artesian_wells.pdf,"['water', 'wells']",href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,19.8,True,"<a href=""http://maps.gov.bc.ca/ess/sv/wrbc/"">Explore the BC Water Resources Atlas</a>",http://maps.gov.bc.ca/ess/sv/wrbc/,['Water'],anchor,7
https://www.obwb.ca/,https://www.obwb.ca/well/,2,4,False,N\A,http://news.nationalpost.com/news/canada/untamed-torrent-of-well-water-threatens-multi-million-dollar-vancouver-homes,"['well', 'water']",href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,0,20,True,https://www.obwb.ca/newsite/wp-content/uploads/2017-02-17_nr_questions_re_bc_groundwater_regs_prompts_Okanagan_Water_Board_to_create_resource_for_residents.pdf,https://www.obwb.ca/newsite/wp-content/uploads/2017-02-17_nr_questions_re_bc_groundwater_regs_prompts_Okanagan_Water_Board_to_create_resource_for_residents.pdf,[],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,22,True,https://www.obwb.ca/newsite/water-quality-improvement/,https://www.obwb.ca/newsite/water-quality-improvement/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,1,2,False,N\A,https://www.obwb.ca/newsite/collaborative-water-management/,['water'],href,7
https://www.obwb.ca/,https://www.obwb.ca/well/,2,3.6,False,N\A,https://www.obwb.ca/,"['Water', 'Water']",anchor,7
https://news.ok.ubc.ca/,https://news.ok.ubc.ca/2012/09/07/ubc-researcher-appointed-chair-in-water-resources/,1,22,True,https://news.ok.ubc.ca/2012/09/07/ubc-researcher-appointed-chair-in-water-resources/page/2/,https://news.ok.ubc.ca/2012/09/07/ubc-researcher-appointed-chair-in-water-resources/page/2/,['water'],href,8
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,1.8,False,N\A,https://www.obwb.ca/about-the-council/,['Water'],anchor,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://facebook.com/OkWaterWise,['Water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.instagram.com/okanagan_waterwise/,['water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://twitter.com/OkWaterWise,['Water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.youtube.com/user/OKBasinWaterBoard,['Water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,['water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/milfoil/about-eurasian-watermilfoil/,['water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,22,True,https://www.obwb.ca/water-quality-monitoring/,https://www.obwb.ca/water-quality-monitoring/,['water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,3,5.4,False,N\A,https://www.obwb.ca/reporting/,"['Pollution', 'ion', 'on']",anchor,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,1.8,False,N\A,https://www.obwb.ca/library/slow-it-spread-it-sink-it/,['water'],anchor,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,19.8,True,"<a href=""https://www.obwb.ca/overview-grants/wcqi/"">Water Conservation &amp; Quality</a>",https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,1.8,False,N\A,https://www.obwb.ca/ag/,['Water'],anchor,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,http://www.makewaterwork.ca,['water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,http://www.makewaterwork.ca/plants,['water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,1.8,False,N\A,https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,1.8,False,N\A,https://www.obwb.ca/wsd,['Water'],anchor,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/tools/bc-water-use-reporting-centre/,['water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,19.8,True,"<a href=""http://aquatic.pyr.ec.gc.ca/realtimebuoys/Osoyoos.aspx"" rel=""noopener noreferrer"" target=""_blank"">water quality buoy on Osoyoos Lake</a>",http://aquatic.pyr.ec.gc.ca/realtimebuoys/Osoyoos.aspx,['water'],anchor,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,0,18.0,True,"<a href=""https://www.obwb.ca/newsite/wp-content/uploads/osoyoos_wqo_2012.pdf"" rel=""noopener noreferrer"" target=""_blank"">Water Quality Assessment and Objectives for Osoyoos Lake</a>",https://www.obwb.ca/newsite/wp-content/uploads/osoyoos_wqo_2012.pdf,[],anchor,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,http://www2.gov.bc.ca/gov/content/environment/air-land-water/site-permitting-compliance/hullcar-aquifer,['water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,http://www.env.gov.bc.ca/wsd/data_searches/obswell/,['well'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,http://www.env.gov.bc.ca/wsd/data_searches/obswell/map/,['well'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,4,8,False,N\A,https://www.interiorhealth.ca/YourEnvironment/DrinkingWater/Pages/WaterSamples.aspx,"['Drinking', 'ing', 'Water', 'Water']",href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,4,8,False,N\A,https://www.interiorhealth.ca/YourEnvironment/DrinkingWater/Pages/WaterSamples.aspx,"['Drinking', 'ing', 'Water', 'Water']",href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,3,6,False,N\A,https://drinkingwaterforeveryone.ca/,"['drinking', 'ing', 'water']",href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,2,24,True,https://www.obwb.ca/newsite/wp-content/uploads/dwk_water_quality_from_stormwater_report.pdf,https://www.obwb.ca/newsite/wp-content/uploads/dwk_water_quality_from_stormwater_report.pdf,"['water', 'water']",href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,1.8,False,N\A,https://www.obwb.ca/edc/,['water'],anchor,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,22,True,https://www.obwb.ca/newsite/wp-content/uploads/kelowna_water_quality_j_harrington_honours_thesis.pdf,https://www.obwb.ca/newsite/wp-content/uploads/kelowna_water_quality_j_harrington_honours_thesis.pdf,['water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/newsite/wp-content/uploads/171102_RPT_Phase_II_Western_Water_FINAL_Part_I.pdf,['Water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,0,18.0,True,"<a href=""https://www.obwb.ca/newsite/wp-content/uploads/20190214VaseuxlanduseYear2FINALWEB.pdf"">Vaseux Lake Land Use and Water Quality Assessment – Year 2 Report</a>",https://www.obwb.ca/newsite/wp-content/uploads/20190214VaseuxlanduseYear2FINALWEB.pdf,[],anchor,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,19.8,True,"<a href=""http://www.osoyooslake.ca/"" rel=""noopener noreferrer"" target=""_blank""><strong>Osoyoos Lake Water Quality Society</strong></a>",http://www.osoyooslake.ca/,['Water'],anchor,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,http://www.env.gov.bc.ca/epd/regions/okanagan/waterqual/pdf/osoyoos-paleo-2009.pdf,['water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,http://www.env.gov.bc.ca/epd/regions/okanagan/waterqual/pdf/osoyoos-ppt-2009.pdf,['water'],href,9
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,9,38,True,http://www2.gov.bc.ca/gov/content/environment/air-land-water/water/water-quality/drinking-water-quality/how-drinking-water-is-protected-in-bc,http://www2.gov.bc.ca/gov/content/environment/air-land-water/water/water-quality/drinking-water-quality/how-drinking-water-is-protected-in-bc,"['water', 'water', 'water', 'drinking', 'ing', 'water', 'drinking', 'ing', 'water']",href,9
https://news.ok.ubc.ca/,https://news.ok.ubc.ca/2010/05/04/ubc-study-measures-endocrine-disruptors-in-okanagan-wastewater/,3,6,False,N\A,https://news.ok.ubc.ca/2010/05/04/ubc-study-measures-endocrine-disruptors-in-okanagan-wastewater/page/2/,"['wastewater', 'waste', 'water']",href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,0,18.0,True,"<a href=""http://www.ecy.wa.gov/programs/wq/tmdl/OkanoganTMDL.html"" rel=""noopener noreferrer"" target=""_blank"">Water Quality Improvement Project for the Okanogan River</a>",http://www.ecy.wa.gov/programs/wq/tmdl/OkanoganTMDL.html,[],anchor,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,http://www.ecy.wa.gov/water/wria/49.html,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,22,True,https://www.obwb.ca/water-quality-monitoring/,https://www.obwb.ca/water-quality-monitoring/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,3,5.4,False,N\A,https://www.obwb.ca/reporting/,"['Pollution', 'ion', 'on']",anchor,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,1.8,False,N\A,https://www.obwb.ca/library/slow-it-spread-it-sink-it/,['water'],anchor,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,1.8,False,N\A,https://www.obwb.ca/edc/,['water'],anchor,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/projects/okanagan-groundwater-monitoring-project/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,1.8,False,N\A,https://www.obwb.ca/wsd,['Water'],anchor,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/tools/bc-water-use-reporting-centre/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,19.8,True,"<a href=""https://www.obwb.ca/overview-grants/wcqi/past-awards/"">Water Conservation &amp; Quality Improvement Projects</a>",https://www.obwb.ca/overview-grants/wcqi/past-awards/,['Water'],anchor,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,2,4,False,N\A,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,"['water', 'water']",href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,2,4,False,N\A,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,"['water', 'water']",href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/tag/canada-water-week/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/tag/eurasian-watermilfoil/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/tag/groundwater-grants/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/tag/make-water-work-champion/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/tag/okanagan-waterwise-challenge/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/tag/osoyoos-lake-water-science-forum/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/tag/un-world-water-day/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/tag/water-conservation/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,22,True,https://www.obwb.ca/tag/water-conservation-quality-improvement/,https://www.obwb.ca/tag/water-conservation-quality-improvement/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,22,True,https://www.obwb.ca/tag/water-quality-improvement/,https://www.obwb.ca/tag/water-quality-improvement/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/tag/water-supply/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/tag/water-sustainability-act/,['water'],href,10
https://www.obwb.ca/,https://www.obwb.ca/water-quality-monitoring/,1,2,False,N\A,https://www.obwb.ca/water-conference-brings-native-non-natives-together/,['water'],href,10
